
Standard & Poors 500 Index,Last: 4164,Change:  52.92
"Date: February 7, 2023 at 5:34 PM EST",Bid: 4099.96,Ask: 4203.0601,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Mon Jul 31 2023,SPXW230731C04250000,161.54,0,181.6,186.4,0,0.1718,0.5039,0.0008,29,4250.00,SPXW230731P04250000,0,0,207.1,208.6,0,0.1713,-0.4975,0.0008,0
Mon Jul 31 2023,SPXW230731C04260000,165.6,0,176,180.8,0,0.1708,0.4957,0.0008,1,4260.00,SPXW230731P04260000,0,0,211.2,212.8,0,0.1702,-0.5057,0.0008,0
Mon Jul 31 2023,SPXW230731C04275000,185.09,0,169.2,170.5,0,0.1691,0.4832,0.0008,125,4275.00,SPXW230731P04275000,0,0,217.6,219.1,0,0.1691,-0.5182,0.0008,0
Mon Jul 31 2023,SPXW230731C04300000,159.89,23.74,155.7,157.1,24,0.1665,0.4621,0.0008,2,4300.00,SPXW230731P04300000,246.8,0,227.4,232.1,0,0.1665,-0.5393,0.0008,1
Mon Jul 31 2023,SPXW230731C04325000,131.97,0,142.9,144.3,0,0.164,0.4405,0.0008,0,4325.00,SPXW230731P04325000,0,0,238.9,243.8,0,0.1638,-0.5609,0.0008,0
Mon Jul 31 2023,SPXW230731C04350000,138.41,0,130.7,132.1,0,0.1614,0.4186,0.0008,4,4350.00,SPXW230731P04350000,0,0,251,256,0,0.1612,-0.5828,0.0008,0
Mon Jul 31 2023,SPXW230731C04375000,120.48,18.13,119.1,120.4,12,0.159,0.3965,0.0008,2,4375.00,SPXW230731P04375000,0,0,263.8,268.9,0,0.1587,-0.6049,0.0008,0
Mon Jul 31 2023,SPXW230731C04400000,110.98,18.63,108.1,109.4,14,0.1566,0.3743,0.0008,22,4400.00,SPXW230731P04400000,0,0,277.3,282.4,0,0.1562,-0.6271,0.0008,0
Mon Jul 31 2023,SPXW230731C04450000,89.77,15.37,88.1,89.3,24,0.1522,0.33,0.0008,8,4450.00,SPXW230731P04450000,0,0,306.2,311.2,0,0.1517,-0.6714,0.0008,0
Mon Jul 31 2023,SPXW230731C04500000,70.74,11.64,70.8,72,2,0.1482,0.2868,0.0008,567,4500.00,SPXW230731P04500000,0,0,336.6,343.4,0,0.148,-0.7146,0.0008,0
Mon Jul 31 2023,SPXW230731C04600000,46.4,0,44,45,0,0.1416,0.2074,0.0007,10,4600.00,SPXW230731P04600000,457,0,406.7,414.7,0,0.1412,-0.794,0.0007,8
Mon Jul 31 2023,SPXW230731C04700000,25.1,0,26.3,27.1,0,0.1371,0.1417,0.0006,25,4700.00,SPXW230731P04700000,0,0,485.9,495.2,0,0.1363,-0.8597,0.0006,0
Mon Jul 31 2023,SPXW230731C04800000,13.5,1.1,15.4,16.1,2,0.1345,0.0925,0.0004,6,4800.00,SPXW230731P04800000,0,0,572.1,582.4,0,0.1335,-0.9089,0.0004,0
Mon Jul 31 2023,SPXW230731C05000000,0,0,5.5,6,0,0.1348,0.0385,0.0002,0,5000.00,SPXW230731P05000000,0,0,752.6,776.6,0,0.1276,-0.9629,0.0002,0
Mon Jul 31 2023,SPXW230731C05200000,2.05,0,2.2,2.55,0,0.1396,0.0175,0.0001,1,5200.00,SPXW230731P05200000,0,0,945.1,968.3,0,0,-0.9839,0.0001,0
Mon Jul 31 2023,SPXW230731C05400000,0,0,0.95,1.2,0,0.1456,0.0088,0.0001,0,5400.00,SPXW230731P05400000,0,0,1139.3,1163.3,0,0,-0.9926,0.0001,0
Fri Aug 18 2023,SPX230818C00200000,3704.39,0,3922.9,3935.5,0,0,1,0,1,200.00,SPX230818P00200000,0.05,0,0,0.05,0,1.2625,-0.0001,0,404
Fri Aug 18 2023,SPX230818C00400000,0,0,3728.1,3740.7,0,0,1,0,0,400.00,SPX230818P00400000,0.1,0,0.05,0.1,2,1.0174,-0.0002,0,8168
Fri Aug 18 2023,SPX230818C00600000,0,0,3533.4,3545.9,0,0,1,0,0,600.00,SPX230818P00600000,0.25,0,0.15,0.35,1100,0.8748,-0.0004,0,4040
Fri Aug 18 2023,SPX230818C00800000,0,0,3338.7,3351.1,0,0.6473,1,0,0,800.00,SPX230818P00800000,0.72,0,0.3,0.5,0,0.7762,-0.0007,0,1091
Fri Aug 18 2023,SPX230818C01000000,2868.37,0,3144.2,3156.5,0,0.6745,1,0,22,1000.00,SPX230818P01000000,0.75,0,0.65,0.8,0,0.7132,-0.0012,0,2677
Fri Aug 18 2023,SPX230818C01200000,2606.92,0,2949.8,2962,0,0.635,1,0,126,1200.00,SPX230818P01200000,1.4,0,1.1,1.25,0,0.6552,-0.0019,0,2406
Fri Aug 18 2023,SPX230818C01400000,0,0,2755.5,2767.6,0,0.5917,0.9991,0,3,1400.00,SPX230818P01400000,1.9,0,1.7,1.85,0,0.6037,-0.0029,0,381
Fri Aug 18 2023,SPX230818C01600000,0,0,2558,2577.8,0,0.5554,0.9976,0,0,1600.00,SPX230818P01600000,2.77,0,2.55,2.75,0,0.5587,-0.0045,0,2020
Fri Aug 18 2023,SPX230818C01700000,2114.67,0,2464.6,2476.6,0,0.5314,0.9966,0,11,1700.00,SPX230818P01700000,4.1,0,3,3.3,0,0.5372,-0.0055,0,1215
Fri Aug 18 2023,SPX230818C01800000,2188.83,0,2367.8,2379.7,0,0.5114,0.9954,0,3,1800.00,SPX230818P01800000,4,0,3.6,3.8,1,0.5162,-0.0066,0,161
Fri Aug 18 2023,SPX230818C01900000,0,0,2267.4,2287,0,0.4925,0.994,0,0,1900.00,SPX230818P01900000,4.1,-0.6,4.2,4.5,2,0.4963,-0.008,0,1348
Fri Aug 18 2023,SPX230818C02000000,0,0,2170.7,2190.2,0,0.4735,0.9924,0,0,2000.00,SPX230818P02000000,5.56,0,4.9,5.2,0,0.4766,-0.0096,0,6087
Fri Aug 18 2023,SPX230818C02100000,0,0,2074.1,2093.6,0,0.4574,0.9905,0,0,2100.00,SPX230818P02100000,5.2,0,5.7,6,0,0.4577,-0.0115,0,882
Fri Aug 18 2023,SPX230818C02200000,0,0,1978.2,1996.3,0,0.4367,0.9884,0,0,2200.00,SPX230818P02200000,7,-0.35,6.6,6.9,8,0.4393,-0.0137,0,1823
Fri Aug 18 2023,SPX230818C02300000,0,0,1881.8,1899.9,0,0.4199,0.9859,0,0,2300.00,SPX230818P02300000,8.2,0,7.7,8,0,0.4221,-0.0162,0,2478
Fri Aug 18 2023,SPX230818C02350000,0,0,1833.6,1851.7,0,0.4106,0.9845,0,0,2350.00,SPX230818P02350000,8.95,-0.2,8.2,8.5,8,0.4132,-0.0176,0,754
Fri Aug 18 2023,SPX230818C02400000,0,0,1785.5,1803.6,0,0.4024,0.983,0,0,2400.00,SPX230818P02400000,9.74,0,8.9,9.2,0,0.4049,-0.019,0,2238
Fri Aug 18 2023,SPX230818C02450000,0,0,1737.5,1755.6,0,0.3956,0.9814,0,0,2450.00,SPX230818P02450000,10.5,0,9.5,9.8,0,0.3964,-0.0207,0,440
Fri Aug 18 2023,SPX230818C02500000,0,0,1689.4,1707.5,0,0.3875,0.9796,0,0,2500.00,SPX230818P02500000,11.18,-0.17,10.2,10.6,158,0.388,-0.0224,0,3672
Fri Aug 18 2023,SPX230818C02550000,0,0,1641.5,1659.6,0,0.3786,0.9777,0,0,2550.00,SPX230818P02550000,10.95,-1.3,11,11.3,56,0.3801,-0.0244,0,2391
Fri Aug 18 2023,SPX230818C02600000,0,0,1593.6,1611.7,0,0.3709,0.9756,0.0001,0,2600.00,SPX230818P02600000,11.86,-1.29,11.8,12.2,8,0.3719,-0.0264,0.0001,3119
Fri Aug 18 2023,SPX230818C02650000,0,0,1545.8,1563.9,0,0.3648,0.9733,0.0001,0,2650.00,SPX230818P02650000,14.01,-0.19,12.7,13,2,0.364,-0.0287,0.0001,87
Fri Aug 18 2023,SPX230818C02675000,0,0,1520.2,1541.6,0,0.3621,0.9721,0.0001,0,2675.00,SPX230818P02675000,14.6,-0.1,13.1,13.6,9,0.36,-0.0299,0.0001,121
Fri Aug 18 2023,SPX230818C02700000,0,0,1498,1516.1,0,0.3573,0.9708,0.0001,0,2700.00,SPX230818P02700000,13.95,-1.35,13.7,14,108,0.3564,-0.0312,0.0001,307
Fri Aug 18 2023,SPX230818C02725000,0,0,1472.6,1493.9,0,0.3544,0.9695,0.0001,0,2725.00,SPX230818P02725000,15.7,0,14.2,14.6,0,0.3522,-0.0325,0.0001,332
Fri Aug 18 2023,SPX230818C02750000,0,0,1450.4,1468.5,0,0.3493,0.9681,0.0001,0,2750.00,SPX230818P02750000,16.12,0,14.7,15.1,0,0.3485,-0.0339,0.0001,387
Fri Aug 18 2023,SPX230818C02775000,0,0,1425,1446,0,0.3468,0.9667,0.0001,0,2775.00,SPX230818P02775000,15.69,0,15.3,15.7,0,0.3449,-0.0354,0.0001,440
Fri Aug 18 2023,SPX230818C02800000,1169.49,0,1407,1417.1,0,0.3408,0.9652,0.0001,5,2800.00,SPX230818P02800000,16.4,-1.4,15.9,16.3,324,0.3412,-0.0369,0.0001,4899
Fri Aug 18 2023,SPX230818C02825000,0,0,1383.3,1393.3,0,0.3369,0.9636,0.0001,0,2825.00,SPX230818P02825000,19.5,0,16.5,17,0,0.3375,-0.0385,0.0001,1635
Fri Aug 18 2023,SPX230818C02850000,0,0,1359.6,1369.6,0,0.333,0.9619,0.0001,0,2850.00,SPX230818P02850000,17.71,-1.49,17.2,17.6,11,0.334,-0.0402,0.0001,228
Fri Aug 18 2023,SPX230818C02875000,0,0,1335.9,1345.9,0,0.3298,0.9601,0.0001,10,2875.00,SPX230818P02875000,18.47,-1.48,17.9,18.3,189,0.3305,-0.0419,0.0001,200
Fri Aug 18 2023,SPX230818C02900000,0,0,1312.3,1322.2,0,0.3262,0.9582,0.0001,0,2900.00,SPX230818P02900000,19.09,-1.71,18.6,19,30,0.3269,-0.0438,0.0001,773
Fri Aug 18 2023,SPX230818C02925000,0,0,1288.7,1298.6,0,0.3228,0.9563,0.0001,0,2925.00,SPX230818P02925000,21.44,-0.21,19.3,19.7,32,0.3234,-0.0457,0.0001,373
Fri Aug 18 2023,SPX230818C02950000,0,0,1265.1,1275,0,0.3192,0.9543,0.0001,0,2950.00,SPX230818P02950000,22.34,-0.21,20.1,20.5,4,0.3199,-0.0478,0.0001,242
Fri Aug 18 2023,SPX230818C02975000,0,0,1241.6,1251.5,0,0.3158,0.9521,0.0001,0,2975.00,SPX230818P02975000,22.7,-0.75,20.9,21.4,12,0.3166,-0.0499,0.0001,244
Fri Aug 18 2023,SPX230818C03000000,0,0,1218.1,1227.9,0,0.3122,0.9499,0.0001,0,3000.00,SPX230818P03000000,22,-2.5,21.8,22.2,9,0.3131,-0.0522,0.0001,2809
Fri Aug 18 2023,SPX230818C03025000,0,0,1194.7,1204.5,0,0.3091,0.9475,0.0001,0,3025.00,SPX230818P03025000,24.77,0,22.7,23.2,0,0.3097,-0.0545,0.0001,83
Fri Aug 18 2023,SPX230818C03050000,982.27,0,1171.3,1181,0,0.3064,0.945,0.0001,1,3050.00,SPX230818P03050000,29.8,0,23.7,24.1,0,0.3065,-0.057,0.0001,279
Fri Aug 18 2023,SPX230818C03075000,0,0,1147.9,1157.7,0,0.3025,0.9424,0.0001,0,3075.00,SPX230818P03075000,32.69,0,24.5,25.1,0,0.3032,-0.0596,0.0001,1153
Fri Aug 18 2023,SPX230818C03100000,0,0,1124.6,1134.3,0,0.2995,0.9396,0.0001,0,3100.00,SPX230818P03100000,31,0,25.8,26.2,0,0.2999,-0.0624,0.0001,823
Fri Aug 18 2023,SPX230818C03125000,1059.94,0,1101.4,1111,0,0.2961,0.9368,0.0001,3,3125.00,SPX230818P03125000,33.07,0,26.8,27.3,0,0.2968,-0.0653,0.0001,115
Fri Aug 18 2023,SPX230818C03150000,0,0,1078.2,1087.8,0,0.2928,0.9337,0.0001,0,3150.00,SPX230818P03150000,31.28,0,28,28.5,0,0.2934,-0.0683,0.0001,165
Fri Aug 18 2023,SPX230818C03175000,767.6,0,1055.1,1064.7,0,0.2898,0.9305,0.0002,40,3175.00,SPX230818P03175000,30.38,0,29.2,29.7,0,0.2904,-0.0715,0.0002,84
Fri Aug 18 2023,SPX230818C03200000,769.24,0,1032.1,1041.6,0,0.2871,0.9272,0.0002,40,3200.00,SPX230818P03200000,33.6,0,30.5,31,0,0.2872,-0.0749,0.0002,1861
Fri Aug 18 2023,SPX230818C03225000,0,0,1009.1,1018.5,0,0.2836,0.9236,0.0002,0,3225.00,SPX230818P03225000,30.5,0,31.7,32.3,0,0.284,-0.0784,0.0002,462
Fri Aug 18 2023,SPX230818C03250000,0,0,986.2,995.6,0,0.2806,0.9199,0.0002,0,3250.00,SPX230818P03250000,32.8,-4.7,33.3,33.7,29,0.281,-0.0821,0.0002,906
Fri Aug 18 2023,SPX230818C03275000,0,0,963.4,972.7,0,0.2777,0.916,0.0002,0,3275.00,SPX230818P03275000,33.39,0,34.7,35.2,0,0.2778,-0.086,0.0002,107
Fri Aug 18 2023,SPX230818C03300000,918,0,940.6,949.9,0,0.275,0.912,0.0002,2,3300.00,SPX230818P03300000,35.66,-5.34,36.3,36.8,34,0.2749,-0.0901,0.0002,1853
Fri Aug 18 2023,SPX230818C03325000,0,0,918,927.2,0,0.2718,0.9077,0.0002,0,3325.00,SPX230818P03325000,37.29,-5.61,38,38.5,16,0.272,-0.0944,0.0002,2405
Fri Aug 18 2023,SPX230818C03350000,694.32,0,895.4,904.6,0,0.2691,0.9032,0.0002,2,3350.00,SPX230818P03350000,44.37,0,39.8,40.3,0,0.2691,-0.0989,0.0002,1522
Fri Aug 18 2023,SPX230818C03375000,705.08,0,873,882.1,0,0.2661,0.8984,0.0002,40,3375.00,SPX230818P03375000,41.6,-5.4,41.5,42.2,17,0.2661,-0.1036,0.0002,830
Fri Aug 18 2023,SPX230818C03400000,837.82,0,850.6,859.6,0,0.263,0.8935,0.0002,4,3400.00,SPX230818P03400000,43.15,-5.95,43.5,44.1,31,0.2633,-0.1086,0.0002,5850
Fri Aug 18 2023,SPX230818C03425000,739.51,0,829.6,834.8,0,0.2601,0.8883,0.0002,41,3425.00,SPX230818P03425000,49.6,-2,45.5,46.2,8,0.2605,-0.1137,0.0002,1562
Fri Aug 18 2023,SPX230818C03450000,589.73,0,807.4,812.6,0,0.2573,0.8828,0.0003,80,3450.00,SPX230818P03450000,50.07,-3.98,47.8,48.4,94,0.2577,-0.1192,0.0003,1900
Fri Aug 18 2023,SPX230818C03475000,658.2,0,785.3,790.5,0,0.2546,0.8771,0.0003,44,3475.00,SPX230818P03475000,56.68,0,50,50.7,0,0.2549,-0.1249,0.0003,1295
Fri Aug 18 2023,SPX230818C03500000,729.48,0,763.4,768.6,0,0.2519,0.8712,0.0003,16,3500.00,SPX230818P03500000,51.32,-8.08,52.5,53.1,48,0.2522,-0.1309,0.0003,1718
Fri Aug 18 2023,SPX230818C03525000,552.89,0,741.6,746.8,0,0.2493,0.8649,0.0003,81,3525.00,SPX230818P03525000,57,-5.3,54.9,55.7,226,0.2495,-0.1371,0.0003,1221
Fri Aug 18 2023,SPX230818C03550000,686.83,0,719.9,725.3,0,0.2466,0.8584,0.0003,14,3550.00,SPX230818P03550000,56.37,-8.98,57.7,58.3,294,0.2468,-0.1437,0.0003,1174
Fri Aug 18 2023,SPX230818C03575000,0,0,698.4,703.8,0,0.244,0.8515,0.0003,1,3575.00,SPX230818P03575000,59.75,-8.8,60.5,61.2,209,0.2442,-0.1505,0.0003,1267
Fri Aug 18 2023,SPX230818C03600000,641.06,0,677.1,682.4,0,0.2414,0.8443,0.0003,111,3600.00,SPX230818P03600000,62.44,-9.56,63.5,64.2,18,0.2416,-0.1577,0.0003,3520
Fri Aug 18 2023,SPX230818C03625000,580.41,0,655.9,661.2,0,0.2389,0.8368,0.0004,155,3625.00,SPX230818P03625000,65.75,-9.75,66.7,67.3,2,0.2391,-0.1652,0.0004,2440
Fri Aug 18 2023,SPX230818C03650000,635.63,0,634.8,640.1,0,0.2363,0.829,0.0004,394,3650.00,SPX230818P03650000,71.52,0,70,70.6,0,0.2365,-0.173,0.0004,2867
Fri Aug 18 2023,SPX230818C03675000,590.87,11.07,614,619.3,4,0.2338,0.8208,0.0004,311,3675.00,SPX230818P03675000,78.06,-4.99,73.4,74.1,60,0.234,-0.1812,0.0004,1016
Fri Aug 18 2023,SPX230818C03700000,575.16,15.61,593.3,598.3,2,0.2313,0.8123,0.0004,48,3700.00,SPX230818P03700000,84.7,-2.5,77.1,77.8,4,0.2315,-0.1897,0.0004,5982
Fri Aug 18 2023,SPX230818C03725000,536.94,0,572.8,578,0,0.2288,0.8034,0.0004,232,3725.00,SPX230818P03725000,83.3,-8.1,80.8,81.6,21,0.229,-0.1986,0.0004,582
Fri Aug 18 2023,SPX230818C03750000,516.95,0,552.4,557.4,0,0.2263,0.7941,0.0004,259,3750.00,SPX230818P03750000,97.17,1.32,84.9,85.6,5,0.2264,-0.2079,0.0004,1833
Fri Aug 18 2023,SPX230818C03775000,502.86,0,532.2,537.4,0,0.2238,0.7844,0.0004,64,3775.00,SPX230818P03775000,102.29,1.79,89,89.8,6,0.2239,-0.2176,0.0004,710
Fri Aug 18 2023,SPX230818C03800000,472.84,-6.46,514,516.4,20,0.2214,0.7743,0.0005,204,3800.00,SPX230818P03800000,108.4,3.05,93.4,94.2,117,0.2213,-0.2277,0.0005,5883
Fri Aug 18 2023,SPX230818C03825000,405.86,0,492.5,497.7,0,0.2188,0.7638,0.0005,3,3825.00,SPX230818P03825000,101.84,-8.56,98,98.8,20,0.2188,-0.2382,0.0005,531
Fri Aug 18 2023,SPX230818C03850000,409.24,0,473,478.1,0,0.2167,0.7529,0.0005,584,3850.00,SPX230818P03850000,101.08,-14.67,102.8,103.6,15,0.2162,-0.2491,0.0005,1953
Fri Aug 18 2023,SPX230818C03875000,465,0,453.7,458.7,0,0.2137,0.7415,0.0005,174,3875.00,SPX230818P03875000,104.29,-16.91,107.8,108.6,41,0.2137,-0.2605,0.0005,1427
Fri Aug 18 2023,SPX230818C03900000,405.21,0.61,436.2,438.6,2,0.2112,0.7297,0.0005,1950,3900.00,SPX230818P03900000,115.89,-11.06,112.9,113.9,84,0.2112,-0.2723,0.0005,1589
Fri Aug 18 2023,SPX230818C03925000,383.94,0,415.7,420.7,0,0.2085,0.7175,0.0005,141,3925.00,SPX230818P03925000,115.08,-17.87,118.3,119.4,15,0.2086,-0.2846,0.0005,188
Fri Aug 18 2023,SPX230818C03950000,333.2,0,398.7,401,0,0.2061,0.7048,0.0006,2336,3950.00,SPX230818P03950000,125.93,-13.27,124.1,125,6,0.206,-0.2973,0.0006,2416
Fri Aug 18 2023,SPX230818C03975000,350.78,0.73,378.6,383.5,2,0.2038,0.6916,0.0006,1444,3975.00,SPX230818P03975000,133.8,-11.9,129.9,131,24,0.2033,-0.3105,0.0006,536
Fri Aug 18 2023,SPX230818C04000000,341.76,9.11,362,364.3,48,0.2008,0.6779,0.0006,5393,4000.00,SPX230818P04000000,147,-5.4,136.1,137.1,187,0.2006,-0.3242,0.0006,3633
Fri Aug 18 2023,SPX230818C04025000,327.3,11.05,342.6,347.2,4,0.1985,0.6637,0.0006,853,4025.00,SPX230818P04025000,162.35,2.85,142.5,143.7,4,0.198,-0.3384,0.0006,146
Fri Aug 18 2023,SPX230818C04050000,301.05,0,326.6,328.8,0,0.1955,0.649,0.0006,5315,4050.00,SPX230818P04050000,151.15,-15.75,149.3,150.5,82,0.1954,-0.353,0.0006,705
Fri Aug 18 2023,SPX230818C04075000,276,-5.75,309.3,311.5,1,0.1928,0.6338,0.0006,811,4075.00,SPX230818P04075000,164.2,-10.55,156.3,157.5,60,0.1926,-0.3682,0.0006,566
Fri Aug 18 2023,SPX230818C04100000,300.7,35.35,292.5,294.3,7,0.19,0.6181,0.0007,1405,4100.00,SPX230818P04100000,175,-7.8,163.8,164.8,3,0.19,-0.3839,0.0007,2201
Fri Aug 18 2023,SPX230818C04125000,271.28,21.83,275.6,277.8,103,0.1873,0.6019,0.0007,1358,4125.00,SPX230818P04125000,168.26,0,171.4,172.6,0,0.1872,-0.4002,0.0007,551
Fri Aug 18 2023,SPX230818C04150000,232.91,0,259.3,261.4,0,0.1846,0.5851,0.0007,919,4150.00,SPX230818P04150000,176.1,-23.65,179.4,180.6,13,0.1845,-0.4169,0.0007,277
Fri Aug 18 2023,SPX230818C04175000,256.8,38.1,243.4,245.5,448,0.1819,0.5678,0.0007,598,4175.00,SPX230818P04175000,184.2,0,187.8,189.1,0,0.1818,-0.4342,0.0007,36
Fri Aug 18 2023,SPX230818C04200000,198.72,-5.13,227.9,229.9,20,0.1791,0.55,0.0007,1095,4200.00,SPX230818P04200000,190.92,0,196.6,197.9,0,0.1791,-0.452,0.0007,309
Fri Aug 18 2023,SPX230818C04225000,197,7.55,212.8,214.8,4,0.1765,0.5317,0.0008,1139,4225.00,SPX230818P04225000,220.74,-7.91,205.8,207.2,68,0.1764,-0.4704,0.0008,251
Fri Aug 18 2023,SPX230818C04250000,184.59,8.89,198.3,200,2,0.1738,0.5128,0.0008,3164,4250.00,SPX230818P04250000,205.9,0,215.5,216.9,0,0.1737,-0.4892,0.0008,55
Fri Aug 18 2023,SPX230818C04275000,177.56,15.11,184.3,185.9,1,0.1712,0.4934,0.0008,2902,4275.00,SPX230818P04275000,301.85,0,225.7,227.1,0,0.171,-0.5086,0.0008,122
Fri Aug 18 2023,SPX230818C04300000,170.52,20.87,170.7,172.1,108,0.1686,0.4736,0.0008,4095,4300.00,SPX230818P04300000,239,-22.85,236.5,237.7,10,0.1684,-0.5284,0.0008,685
Fri Aug 18 2023,SPX230818C04325000,157.79,20.29,157.7,158.8,6,0.166,0.4534,0.0008,869,4325.00,SPX230818P04325000,235.4,0,247.3,249.4,0,0.1659,-0.5486,0.0008,28
Fri Aug 18 2023,SPX230818C04350000,140.68,14.83,145.1,146.2,6,0.1636,0.4328,0.0008,1029,4350.00,SPX230818P04350000,287.25,0.4,258.4,262.7,1,0.164,-0.5693,0.0008,134
Fri Aug 18 2023,SPX230818C04375000,115.37,0,133.1,134.2,0,0.1611,0.4118,0.0008,720,4375.00,SPX230818P04375000,0,0,270.6,275.1,0,0.1614,-0.5902,0.0008,145
Fri Aug 18 2023,SPX230818C04400000,104.65,0,121.7,122.7,0,0.1588,0.3907,0.0008,5182,4400.00,SPX230818P04400000,297.81,0,283.3,288,0,0.159,-0.6113,0.0008,47
Fri Aug 18 2023,SPX230818C04425000,101.73,0,110.9,112,0,0.1565,0.3695,0.0008,276,4425.00,SPX230818P04425000,369.3,0,296.7,301.6,0,0.1566,-0.6326,0.0008,12
Fri Aug 18 2023,SPX230818C04450000,87.58,2.28,100.6,101.7,10,0.1542,0.3482,0.0008,1256,4450.00,SPX230818P04450000,386.52,0,310.7,315.9,0,0.1543,-0.6538,0.0008,6
Fri Aug 18 2023,SPX230818C04475000,87.3,10.6,91.1,92.1,81,0.1521,0.3271,0.0008,1014,4475.00,SPX230818P04475000,433.29,0,325.4,330.7,0,0.1521,-0.6749,0.0008,1
Fri Aug 18 2023,SPX230818C04500000,82.27,13.52,82.1,83.1,126,0.1501,0.3062,0.0008,1783,4500.00,SPX230818P04500000,394.38,0,340.8,346.2,0,0.1501,-0.6958,0.0008,376
Fri Aug 18 2023,SPX230818C04525000,73.78,11.93,73.8,74.8,20,0.148,0.2857,0.0008,532,4525.00,SPX230818P04525000,412.28,0,356.6,362.3,0,0.1481,-0.7163,0.0008,378
Fri Aug 18 2023,SPX230818C04550000,55.55,0.45,66.1,67,60,0.1462,0.2657,0.0008,1311,4550.00,SPX230818P04550000,578.77,0,373.4,379,0,0.1462,-0.7363,0.0008,39
Fri Aug 18 2023,SPX230818C04575000,37.51,0,59.1,60,0,0.1445,0.2463,0.0007,314,4575.00,SPX230818P04575000,478.33,0,390.6,396.3,0,0.1444,-0.7558,0.0007,10
Fri Aug 18 2023,SPX230818C04600000,52.61,9.51,52.7,53.4,204,0.1429,0.2275,0.0007,1888,4600.00,SPX230818P04600000,501.06,0,408.6,414.2,0,0.1429,-0.7745,0.0007,1
Fri Aug 18 2023,SPX230818C04625000,46.87,8.77,46.8,47.7,5,0.1414,0.2095,0.0007,82,4625.00,SPX230818P04625000,0,0,427.1,432.8,0,0.1414,-0.7925,0.0007,1
Fri Aug 18 2023,SPX230818C04650000,43.96,10.36,41.6,42.3,1,0.1402,0.1924,0.0006,893,4650.00,SPX230818P04650000,0,0,446.3,451.9,0,0.1401,-0.8096,0.0006,2
Fri Aug 18 2023,SPX230818C04675000,40.38,0,36.8,37.6,0,0.139,0.1761,0.0006,229,4675.00,SPX230818P04675000,0,0,465.9,471.5,0,0.1389,-0.8259,0.0006,9
Fri Aug 18 2023,SPX230818C04700000,26.7,0.55,32.6,33.2,8,0.1379,0.1608,0.0006,2542,4700.00,SPX230818P04700000,0,0,486,491.6,0,0.1378,-0.8413,0.0006,7
Fri Aug 18 2023,SPX230818C04725000,31.82,0,28.7,29.6,0,0.1372,0.1464,0.0006,108,4725.00,SPX230818P04725000,0,0,506.7,512.1,0,0.137,-0.8556,0.0006,2
Fri Aug 18 2023,SPX230818C04750000,27.1,6.75,25.3,26,32,0.1363,0.133,0.0005,2452,4750.00,SPX230818P04750000,657.63,0,527.8,533.1,0,0.1362,-0.8691,0.0005,1
Fri Aug 18 2023,SPX230818C04775000,25.88,0,22.3,23.1,0,0.1356,0.1205,0.0005,139,4775.00,SPX230818P04775000,0,0,549.2,554.5,0,0.1356,-0.8815,0.0005,1
Fri Aug 18 2023,SPX230818C04800000,18.5,2.85,19.6,20.4,20,0.135,0.1091,0.0005,2051,4800.00,SPX230818P04800000,0,0,570.9,576.2,0,0.1345,-0.893,0.0005,5
Fri Aug 18 2023,SPX230818C04825000,14.3,0,17.3,18,0,0.1344,0.0986,0.0004,435,4825.00,SPX230818P04825000,0,0,590.4,599.2,0,0.134,-0.9035,0.0004,0
Fri Aug 18 2023,SPX230818C04850000,14.4,2.2,15.2,15.9,2,0.1343,0.089,0.0004,232,4850.00,SPX230818P04850000,0,0,612.7,621.6,0,0.1336,-0.9131,0.0004,0
Fri Aug 18 2023,SPX230818C04875000,13.6,2.9,13.4,14,2,0.1338,0.0802,0.0004,222,4875.00,SPX230818P04875000,0,0,635.1,644.2,0,0.1334,-0.9218,0.0004,0
Fri Aug 18 2023,SPX230818C04900000,11.21,1.71,11.9,12.4,2,0.1338,0.0724,0.0003,795,4900.00,SPX230818P04900000,0,0,658,667.1,0,0.1333,-0.9297,0.0003,3
Fri Aug 18 2023,SPX230818C04925000,12.1,0,10.5,11,0,0.1336,0.0652,0.0003,136,4925.00,SPX230818P04925000,0,0,680.7,690.1,0,0.133,-0.9368,0.0003,0
Fri Aug 18 2023,SPX230818C04950000,8.75,1.25,9.3,9.8,1,0.1338,0.0588,0.0003,151,4950.00,SPX230818P04950000,843.27,0,703.9,713.3,0,0.133,-0.9432,0.0003,1
Fri Aug 18 2023,SPX230818C05000000,6.3,0.35,7.3,7.7,18,0.1339,0.048,0.0002,791,5000.00,SPX230818P05000000,0,0,746.7,764.6,0,0.1318,-0.9541,0.0002,0
Fri Aug 18 2023,SPX230818C05050000,5.45,0.7,5.8,6.2,1,0.1342,0.0392,0.0002,115,5050.00,SPX230818P05050000,0,0,793.9,811.7,0,0.1337,-0.9628,0.0002,0
Fri Aug 18 2023,SPX230818C05100000,5.8,0,4.6,5,0,0.1351,0.0322,0.0002,347,5100.00,SPX230818P05100000,0,0,841.4,859.5,0,0.1351,-0.9698,0.0002,0
